User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
cbirdsey,ASIAVOND4K7I43CXHKQ4,2020-10-13T13:32:08Z,s3.amazonaws.com,DeleteBucket,us-east-1,104.12.53.248,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""ud-ckb-77""}]",BF65771B241767C7,2ef4903d-63f1-4226-88ca-8274c5450607,false,AwsApiCall,374542718929,
cbirdsey,ASIAVOND4K7I43CXHKQ4,2020-10-13T13:32:07Z,s3.amazonaws.com,DeleteBucket,us-east-1,104.12.53.248,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]",BucketNotEmpty,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""ud-ckb-77""}]",164C8E0EDC1FD8D7,835f2ad7-d6b8-43dd-8fcf-2b4e32054884,false,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:56Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ff9016e05a7289a5""}]",dbfcdc39-1873-4e1f-aa81-80704f37dd67,00d00dd6-df28-4f84-acd0-4342570dc091,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:56Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0fbf8b6b7ff452e64""}]",7c848905-f081-4ac5-961e-a983a3cf7d7e,6221353d-bea2-4437-89a7-f59d64f37207,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:40Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-083caa1e7f88d9f0b""}]",d5408543-7276-4750-9906-686e131dc251,03c0ba56-aa9a-447c-91ad-b924a345d68f,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:40Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-00ad567dcc526deb8""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-0763ef1e218e74002""}]",8a2f6ac4-4081-4a13-bd7e-dd1295805a02,765c2ca6-9f31-48c1-8004-ac7cce975580,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:33Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-039e7fd718f76dbf2""}]",75fb4479-08f6-4bde-b41c-bd76a61412a1,d8fc1826-20ff-4adf-b18b-cc3e11d8bb9a,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:21Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-00ad567dcc526deb8""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-0763ef1e218e74002""}]",b3eea14b-98d8-49d0-a9bf-5261146f4d3e,abef24a4-73eb-4e05-8866-2e42cfa853cd,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:20Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ff9016e05a7289a5""}]",89672f45-752a-481d-9486-dafc4bed9025,50061976-1b28-4756-9397-fcb78b922026,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:20Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0fbf8b6b7ff452e64""}]",4298ddec-fcde-4692-a0ae-1311163de98f,8a3eb602-a157-4595-8107-e6746c8f26de,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:20Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-083caa1e7f88d9f0b""}]",9d95599f-0deb-4b24-bfe3-0cf1c459b871,eff1dfcc-77f8-4df8-87c3-b01b7813f29d,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:11Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-00ad567dcc526deb8""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-0763ef1e218e74002""}]",8af8f38d-0a5d-484f-8a2b-0f3ee75bc7b8,522477f1-b8c8-4c01-875a-bc833a418fde,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:11Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-083caa1e7f88d9f0b""}]",ff09d849-df53-45c8-aec9-00a191197eca,bcd26276-da54-4c59-a4d3-9e7d11360439,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:09Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-039e7fd718f76dbf2""}]",f36d0d77-a4fd-4ee4-944c-9ad60f77afb0,d54114ed-c9a3-4d0a-a099-2bda4ca059a0,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:07Z,ec2.amazonaws.com,DeleteRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-092302c0697c1e7f2""}]",866e3c74-0121-4cf2-a358-3a56f69abffe,09c4d22e-f919-4a0f-b06e-a7bdb1b671a2,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:07Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-083caa1e7f88d9f0b""}]",c97362ed-2d51-4076-871d-c10a0bb0f577,41b61571-b2a8-4914-9a2b-3cb8b7206305,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:07Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-00ad567dcc526deb8""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-0763ef1e218e74002""}]",88edaa26-a080-45a4-867c-795204eb9e8b,c9b105e6-a74f-4678-9be3-edde4763d667,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:06Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0970395f3e4e2a83c""}]",49294d1e-dc8f-4ce8-945b-248677033509,6ffb5a57-8d80-45d8-9e43-646fbe71c996,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:03Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ff9016e05a7289a5""}]",2e5403d3-3fc4-439d-9e48-d5b6f15843ec,5909ecce-c027-4d00-8c1f-0391e94edd4a,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:31:03Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0fbf8b6b7ff452e64""}]",efc02fa4-c41c-4db2-a5e9-af04f49b43b3,5e2a439b-b951-46d6-8c6b-445105e1dbc3,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:30:58Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-039e7fd718f76dbf2""}]",1383b8ef-09f2-4bc6-9da6-61be94287c65,c0da0a47-8d0e-4afe-bdb6-0f4e6905fac1,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:30:55Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ff9016e05a7289a5""}]",d7699430-b2eb-4de1-81ce-529429a59951,33899718-2b97-4799-943b-4256c4e46666,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:30:55Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0fbf8b6b7ff452e64""}]",19caea7d-de7a-4db7-8649-8a308638f3be,c3441f92-3e3d-4ad5-b615-dc8f63da04df,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:30:52Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-039e7fd718f76dbf2""}]",208cc8c0-31fb-42af-9252-78db0a651e2a,bb3604a0-61cc-412f-9578-6847ae91fa53,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:30:50Z,ec2.amazonaws.com,DeleteRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-05df7a278d96cc4b8""}]",c2a008b9-d503-43d0-a9f1-759e86c4dd05,02733bb4-58a3-44a0-8190-4a1a6ebc8e94,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:30:50Z,ec2.amazonaws.com,DisassociateRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SubnetRouteTableAssociation"",""resourceName"":""rtbassoc-0d8b56b57eb88d3c5""}]",9383c006-c9e1-43de-9732-512c9549dd68,02df875b-59db-486c-b48a-69282a6f6aac,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:30:50Z,ec2.amazonaws.com,DeleteRoute,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-092302c0697c1e7f2""}]",6a5a58f0-9413-465f-9b69-92968aed0d9a,2d982b19-a003-478c-90d5-a3c47c0662f7,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:30:50Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-039e7fd718f76dbf2""}]",5585723c-a8c8-4a76-9c15-90de08900b64,56a840bc-b2c6-4cfe-8173-6e14525b079f,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:30:50Z,ec2.amazonaws.com,DisassociateRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SubnetRouteTableAssociation"",""resourceName"":""rtbassoc-00c171c8156578f4e""}]",0cd54564-9eac-47bf-b13f-11e713dbf77c,65e96309-50c7-4c2a-b399-ce13a79087ad,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:30:50Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0fbf8b6b7ff452e64""}]",e7f3ecc2-cfee-467a-8c49-4a692c0019e5,8005c3c6-525d-45a2-9063-4f7f7c190694,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:30:50Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ff9016e05a7289a5""}]",b2c86939-5f9a-4adb-abc1-824ce5e20816,c51f0f83-bf88-4448-a7dd-b50efc6b410f,,AwsApiCall,374542718929,
cbirdsey,ASIAVOND4K7IRKMN4ZGU,2020-10-13T13:30:47Z,cloudformation.amazonaws.com,DeleteStack,us-east-1,104.12.53.248,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:us-east-1:374542718929:stack/AWS-Cloud-Architect-Udacity-Project-1/41c16ee0-f5d0-11ea-abee-0ea47a628cf7""}]",2daa58f0-4e92-4d8c-8d73-125595445cf8,9ed8142d-85b0-45d3-a598-90f18fe7950f,,AwsApiCall,374542718929,
cbirdsey,,2020-10-13T13:30:13Z,signin.amazonaws.com,ConsoleLogin,us-east-1,104.12.53.248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36",,[],,7d1dc521-ff47-4103-85fc-541bd0c908ec,,AwsConsoleSignIn,374542718929,
cbirdsey,,2020-10-13T13:29:50Z,signin.amazonaws.com,ConsoleLogin,us-east-1,104.12.53.248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36",,[],,8a75d874-58d9-4338-8688-741a7e452a24,,AwsConsoleSignIn,374542718929,
cbirdsey,,2020-10-13T13:29:34Z,signin.amazonaws.com,ConsoleLogin,us-east-1,104.12.53.248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36",,[],,c26a005b-c5ef-43f3-bbad-4cba18604af7,,AwsConsoleSignIn,374542718929,
dbi-id-db-2TEM5GW5TQXCDGIS6GLRZJ62NA,ASIAVOND4K7IX7FWVHNR,2020-10-13T11:10:28Z,logs.amazonaws.com,CreateLogStream,us-east-1,184.73.207.192,RDS:EnhancedMonitoringAgent/1.0 (Linux; MYSQL; rv:5.0) native,ResourceAlreadyExistsException,[],8e0abd9c-149f-430f-b209-37c80b58d4c4,47b8680f-71c2-492e-bc25-1e72bb860c7c,,AwsApiCall,374542718929,
dbi-id-db-2TEM5GW5TQXCDGIS6GLRZJ62NA,ASIAVOND4K7IX7FWVHNR,2020-10-13T11:10:28Z,logs.amazonaws.com,CreateLogGroup,us-east-1,184.73.207.192,RDS:EnhancedMonitoringAgent/1.0 (Linux; MYSQL; rv:5.0) native,ResourceAlreadyExistsException,[],0c26ab96-1d06-4c34-83ea-df09dff2098b,d639ba67-7dca-425c-a5a0-422b7621686c,,AwsApiCall,374542718929,
cbirdsey,ASIAVOND4K7IXYRYKFZB,2020-10-12T23:03:01Z,s3.amazonaws.com,PutBucketVersioning,us-east-1,104.12.53.248,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""ud-ckb-77""}]",20C4919D91CE276A,db4cec1b-1256-483c-affc-146e8f1c4c3a,false,AwsApiCall,374542718929,
cbirdsey,ASIAVOND4K7IXYRYKFZB,2020-10-12T23:03:00Z,s3.amazonaws.com,CreateBucket,us-east-1,104.12.53.248,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""ud-ckb-77""}]",3577EF8056F3C83B,76a3a7c3-f72e-4538-8e80-53aff999c2b6,false,AwsApiCall,374542718929,
dbi-id-db-2TEM5GW5TQXCDGIS6GLRZJ62NA,ASIAVOND4K7IX7FWVHNR,2020-10-12T21:19:57Z,logs.amazonaws.com,CreateLogGroup,us-east-1,34.239.221.51,RDS:EnhancedMonitoringAgent/1.0 (Linux; MYSQL; rv:5.0) native,ResourceAlreadyExistsException,[],975f7a28-2d8a-482d-a7c0-3d3d862c38a3,497ed804-4873-4e2f-a0fa-487806ac94cc,,AwsApiCall,374542718929,
dbi-id-db-2TEM5GW5TQXCDGIS6GLRZJ62NA,ASIAVOND4K7IX7FWVHNR,2020-10-12T21:19:57Z,logs.amazonaws.com,CreateLogStream,us-east-1,34.239.221.51,RDS:EnhancedMonitoringAgent/1.0 (Linux; MYSQL; rv:5.0) native,,[],c95d4aae-8c60-4bbc-9a17-8bfcfea9b0c4,5b80f9c6-3036-4f83-958d-8d04af5aacb8,,AwsApiCall,374542718929,
SLRManagement,,2020-10-12T21:13:36Z,ec2.amazonaws.com,CreateNetworkInterface,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-00ad567dcc526deb8""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-04605577333030dac""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ff9016e05a7289a5""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""UDARR-Database""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-039e7fd718f76dbf2""}]",545aa3fc-2e33-4cdb-94f7-8e194877a782,8fdceefe-a5cd-4648-97a5-0968acd382f0,,AwsApiCall,374542718929,
cbirdsey,ASIAVOND4K7IULGMW2WB,2020-10-12T21:12:46Z,rds.amazonaws.com,ModifyDBInstance,us-east-1,104.12.53.248,aws-internal/3 aws-sdk-java/1.11.848 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.202-b08 java/1.8.0_202 vendor/Oracle_Corporation,,"[{""resourceType"":""AWS::RDS::DBInstance"",""resourceName"":""primary""},{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-00ad567dcc526deb8""},{""resourceType"":""AWS::RDS::DBSubnetGroup"",""resourceName"":""primary_rds""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ff9016e05a7289a5""},{""resourceType"":""AWS::RDS::DBOptionGroup"",""resourceName"":""default:mysql-8-0""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-039e7fd718f76dbf2""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0fbf8b6b7ff452e64""},{""resourceType"":""AWS::RDS::DBParameterGroup"",""resourceName"":""default.mysql8.0""}]",82aada11-b1f6-405c-aeb1-3d0cf1ae4ff4,983a25d9-4389-4cc8-90a4-aaad6c324b91,,AwsApiCall,374542718929,
cbirdsey,ASIAVOND4K7IULGMW2WB,2020-10-12T21:12:31Z,rds.amazonaws.com,ModifyDBInstance,us-east-1,104.12.53.248,aws-internal/3 aws-sdk-java/1.11.848 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.202-b08 java/1.8.0_202 vendor/Oracle_Corporation,InvalidParameterCombinationException,"[{""resourceType"":""AWS::RDS::DBInstance"",""resourceName"":""primary""}]",1499841c-c544-4395-9904-72f6509d09e5,351957e4-d6f8-4a7d-958b-fdc18b2b694d,,AwsApiCall,374542718929,
cbirdsey,ASIAVOND4K7IULGMW2WB,2020-10-12T20:55:02Z,rds.amazonaws.com,ModifyDBInstance,us-east-1,104.12.53.248,aws-internal/3 aws-sdk-java/1.11.848 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.202-b08 java/1.8.0_202 vendor/Oracle_Corporation,,"[{""resourceType"":""AWS::RDS::DBInstance"",""resourceName"":""primary""},{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-00ad567dcc526deb8""},{""resourceType"":""AWS::RDS::DBSubnetGroup"",""resourceName"":""primary_rds""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ff9016e05a7289a5""},{""resourceType"":""AWS::RDS::DBOptionGroup"",""resourceName"":""default:mysql-8-0""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-039e7fd718f76dbf2""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0fbf8b6b7ff452e64""},{""resourceType"":""AWS::RDS::DBParameterGroup"",""resourceName"":""default.mysql8.0""}]",aa6a004a-1b0f-4166-9c7d-be4b5bf38124,19577d18-b6bf-43d4-bdd4-e9c726236a4f,,AwsApiCall,374542718929,
dbi-id-db-2TEM5GW5TQXCDGIS6GLRZJ62NA,ASIAVOND4K7IU2NHGDY2,2020-10-12T16:20:12Z,logs.amazonaws.com,CreateLogStream,us-east-1,184.73.207.192,RDS:EnhancedMonitoringAgent/1.0 (Linux; MYSQL; rv:5.0) native,ResourceAlreadyExistsException,[],9c4c4416-01f4-4c7a-b332-327fd9b008d3,707e78aa-74c3-47f8-aa55-01a931f19909,,AwsApiCall,374542718929,
dbi-id-db-2TEM5GW5TQXCDGIS6GLRZJ62NA,ASIAVOND4K7IU2NHGDY2,2020-10-12T16:20:12Z,logs.amazonaws.com,CreateLogGroup,us-east-1,184.73.207.192,RDS:EnhancedMonitoringAgent/1.0 (Linux; MYSQL; rv:5.0) native,ResourceAlreadyExistsException,[],1d3ffef3-9b36-4171-a059-739a76a1025f,dd80a4e1-f918-4bf5-a82f-19309c4a2f99,,AwsApiCall,374542718929,
dbi-id-db-2TEM5GW5TQXCDGIS6GLRZJ62NA,ASIAVOND4K7IU2NHGDY2,2020-10-12T16:19:57Z,logs.amazonaws.com,CreateLogGroup,us-east-1,AWS Internal,aws-internal/3 aws-sdk-java/1.11.848 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.262-b10 java/1.8.0_262 kotlin/1.3.72 vendor/Oracle_Corporation,ResourceAlreadyExistsException,[],86782476-e33b-49c6-ad19-47b737c86c7a,25bd6d76-b31d-45f2-a5b1-45b3e0439d5a,,AwsApiCall,374542718929,
dbi-id-db-2TEM5GW5TQXCDGIS6GLRZJ62NA,ASIAVOND4K7IU2NHGDY2,2020-10-12T16:19:57Z,logs.amazonaws.com,CreateLogStream,us-east-1,AWS Internal,aws-internal/3 aws-sdk-java/1.11.848 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.262-b10 java/1.8.0_262 kotlin/1.3.72 vendor/Oracle_Corporation,,[],13c25187-0e6d-4764-935d-a87f2365d832,b63ae42f-59f6-4635-aea7-6ceb6e685970,,AwsApiCall,374542718929,
SLRManagement,,2020-10-12T16:16:26Z,ec2.amazonaws.com,CreateNetworkInterface,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-00ad567dcc526deb8""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-050fb36efe01a8f68""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ff9016e05a7289a5""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""UDARR-Database""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0fbf8b6b7ff452e64""}]",257bca3a-2fd5-4198-b8eb-dafeb7509c5a,f065e427-e36a-4704-9782-bef11a15a4b3,,AwsApiCall,374542718929,
cbirdsey,ASIAVOND4K7IULGMW2WB,2020-10-12T16:16:13Z,rds.amazonaws.com,CreateDBInstance,us-east-1,104.12.53.248,aws-internal/3 aws-sdk-java/1.11.848 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.202-b08 java/1.8.0_202 vendor/Oracle_Corporation,,"[{""resourceType"":""AWS::RDS::DBInstance"",""resourceName"":""primary""},{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-00ad567dcc526deb8""},{""resourceType"":""AWS::RDS::DBSubnetGroup"",""resourceName"":""primary_rds""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ff9016e05a7289a5""},{""resourceType"":""AWS::RDS::DBOptionGroup"",""resourceName"":""default:mysql-8-0""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-039e7fd718f76dbf2""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0fbf8b6b7ff452e64""},{""resourceType"":""AWS::RDS::DBParameterGroup"",""resourceName"":""default.mysql8.0""}]",bd4acb8c-b8f0-4626-a9a5-149aa4f94795,dd9617b3-5066-4a4a-8f07-23fbceb44ea2,,AwsApiCall,374542718929,
SLRManagement,,2020-10-12T16:08:46Z,ec2.amazonaws.com,DeleteNetworkInterface,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0765c77cfb1fff948""}]",419255c2-cf63-4ae2-afa1-369d96a7e56c,0abe3151-5920-4d1b-8a4a-140e1e169b35,,AwsApiCall,374542718929,
